id,side,area,mask_type,unused,resource_bytes,pixel_bytes,blitter_bytes,pixel_sha256,blitter_sha256,transparent_index_assumed
4022,32,1024,0,0,1680,1024,650,69498ef3bf74def55b57753496997b6fcbeada47107442753cf5f6c8ef89ca1b,69be486118bcbce4d9cf6d3202509bb069095b803e57b6f69032822be3ce7df3,0
4023,32,1024,0,0,1638,1024,608,b6b23d40b8bd437a5d031378db68f31960130bf915bfcecbc014188ee8ea8e46,01339cb3f8b71e3d998ec45ff48c9ca977a40fe417520d7cab6ff469eade6719,0
4100,32,1024,0,0,1500,1024,470,a7e7ca85585c238142c7772cfa40fd49b605bea294295edd86a8a57e0125cb8d,3b2f67bb1904d95a9b88a6f404aaa6779de45a28a75fe4e0477b329d2abfe94c,0
4101,32,1024,0,0,1530,1024,500,261e1ea5c429a82562c1408877802d1db29080012de734736464a8c29cdfc306,9156c291be5a2cf776ac01dd64ec29d73c71483b938fa2ad51b9bdd9ab51b0d5,0
4102,32,1024,0,0,1512,1024,482,0bd810a9238462b0d8df5b18ad0c3f2b9c5359c4c9d654bf7356f6056b5930c5,9858b4ca29e8db858a4af8746d6c914c669fd27abafeb3a05354338312bc0fba,0
4103,32,1024,0,0,1584,1024,554,5e8b5b5a0be6eb73e193eed0fecda6b62bed48d582b0f228556c34522e82f442,5a675c383be928b16e001287397b3b6b388a4a8f7e7ef1d4407a2ad26fb70b71,0
4104,32,1024,0,0,1560,1024,530,52f1cc0264a1fd2bd3b11c75da7656b34c11f44953fd72804c603b876beccc46,6fc4e2e07f22ac63c7ec46c77908149221f8a394b7c0c709829dd4b47c44d9fb,0
4105,32,1024,0,0,1596,1024,566,3cf5440b9c5ed0c6b41f6d5bd29e93046ef716e015e796803cc492478cc0ae2a,d15c780db3ea7134e2bde706c350d51d2ad68c689b3390599c4afdd9a68f63f7,0
4106,32,1024,0,0,1542,1024,512,a9c24f1965b90c0ad0b3d0894e84abe7f415afbfab8e216645be706601bac479,865f060409b1c69491246a4f20482a10864c3c4750f17c5d94e6a1e074bea0ee,0
4107,32,1024,0,0,1584,1024,554,542a3ed33a2c6065ef6d10e18bd82f26e1a66aeb8a8dbb5db00d4276d4227aa2,10c377b86c1e1b0618ad0bfac07c10a6fcbea319f46d7c607aacd7e72afbac0a,0
4108,32,1024,0,0,1578,1024,548,2f51e78ccf89f3e9f28a4f21f3edf09ca2eed6bd9eaede12939e6c3fc196bbd1,677568f00e7d7c62878d74c00027a0b3f9e057209c2102160447b05fdca8851e,0
4109,32,1024,0,0,1554,1024,524,3cbe7d59e577db51d497d462a74aeb74ece0400472f2cffcb5f58a95baa725d2,a982f312c38eff9bb9ad82a07604162db6105a6d18ebe22922b58a2b53a57de4,0
4110,32,1024,0,0,1530,1024,500,c355960d4818153cdf6cb9fb09fc2b97a4db1351de9fdf740eaa82ed0d224453,dbe96a7cb96830ddb0e1accb1747e445f0a4792e819bc5bf7f86aeb752f7b818,0
4111,32,1024,0,0,1524,1024,494,86fd7b3e61228c9ffeaab243aad128707fa32c9e5ce014f172f8c5d05e55352c,2a53f0de60c5a5dd92e3580816e8464153d5261bf728c873988c237d78e03d63,0
4112,32,1024,0,0,1512,1024,482,e20763ee43783005ba1c5884580b3e6286286d5ecb7c4cb027c83aa9104b8d5b,7fa8f733ee8c812a4d290c54f06384eaffe99ec0c3c2966efb53bbc3eac5f46b,0
4113,32,1024,0,0,1500,1024,470,25fd4c7a48a83ff9837f594fecbc9e32c0403379442379bdb160bfde359d743d,77af5995e540e72e5bece9663ba213c64b70e7267b24c7d0f7b5947ce383902d,0
4114,32,1024,0,0,1506,1024,476,4232ec82660fe8dfbc87af13de6c12323c8c8dcfc20874da79b28e773c2e94cf,de272f4c6c1fde5b58907c08b07ad1e6e780cc1cb1e8e7022612cfb05f6c0495,0
4115,32,1024,0,0,1602,1024,572,33e9ff7e84a67492c7fae0a68dece41edc8ffcb63a1e3af13438796cba3506d8,224f69bed734f11f08e3ac4699309c5639e6eb86f682036b64d194eb21a45a46,0
4116,32,1024,0,0,1590,1024,560,30a51203936fa223fe766f67d8e0a31a6ff4c7e71e6d3156198731331871cd16,a8c4bc539a3c3eaa9ace94e29961c63e81096be253846314b57f6a62a8aaa7aa,0
4117,32,1024,0,0,1620,1024,590,0f8550dd07813c324ede4f3af9a6c0652ff2a1f342a7ad71ce2646cd495e1166,b8b1f0e399f4f0b921c3c5e284025fc6bda49760f97326481f1a380bf746261e,0
4118,32,1024,0,0,1548,1024,518,dd13df518b936da2a187bff6811f254dccd891c1d8aadf668c95ab8db930fe75,54e283d738b16ee17fd1ef735969ff8dfc0c6dfcdca50d448bda302c2537e010,0
4119,32,1024,0,0,1626,1024,596,05ae73ae0313d3a977dfeb2ca2be714d37f3eb10be534660ba88ca818eb77d52,6c669356dd63f560dbd354b9fade0f32b4c1cc870d5cdd64302fd4b8fa24732f,0
4120,32,1024,0,0,1596,1024,566,9c4379da0687920d6b6d2523b9b6f3880baa1f6fa2ea0d021e9408f90890d911,cb4f7c988d48fdef049ae8aad0859da32a379e92957fcdf8c5c2aa2e1402af62,0
4121,32,1024,0,0,1572,1024,542,b94b582b15ce9deac9d2c91ecb4f61c01d6ea1049a45f56004af592814d9b015,48dbacd2d1433a70d2f01a3dc78e5c92584a161958c641823365356c31a3e8f2,0
4122,32,1024,0,0,1536,1024,506,2e70fbaca9591575f16a693da53aa243328d53d01ec065412ea4e5a8d2f21574,e7cc985e481c081b837aa7682ce95be37552a576a2048521ca068046c2c5c01f,0
4123,32,1024,0,0,1524,1024,494,c0e11db2b6cbbacb7d68e8832a113db4be371796e488dfee1e34702dbff8c9a0,2615f0199c074df964e3468aad432c09095b51290de7df73cf032fc66d591d58,0
5000,32,1024,0,0,1548,1024,518,de82e5da9eba318476aba4857fff1846c634cbebbf8f93b0dd62aa22a65b5197,64cc1d7046c26b63ae142a6f8bda0b19f311a0e1a9b95b2e48fd506344405d06,0
5001,32,1024,0,0,1554,1024,524,0c293d457a5818c8421da480be3de01a77de1aef922cc01aa64adf2ef8b9ef01,1e5825868dbad8b528fdbddbdf6eaf7914eee117128b5710f1db49b815a1588b,0
5002,32,1024,0,0,1572,1024,542,9ab415077020e2b3cb392b0ab3c27465716dfb4f97a880bbdf08e30b4801590b,9f0fdf089ecd091d091932f30832f48aa802d4650c959e1649cbf7be3d64bafa,0
5003,32,1024,0,0,1584,1024,554,0d0882e60433150fcbb496e5fee8989c7784ad32d6c854342bdeef65f3a563c0,f891846afedadc06bed7e7f53b49dbcce6e7dce35dd9c0d1b544a8d8086e1518,0
5004,32,1024,0,0,1518,1024,488,f2f6410b4c72d0abad06e3ea6c91fc106b81ab343c226c98bbebcf25208c5f42,a1ea945f8d471efde0b367223f8246e11f102c3b40ca22a3017249c8663c6617,0
5005,32,1024,0,0,1644,1024,614,cdc8e5c5ad6b65b536993b2ebe5d650ca41adf9f955e882d841a4d8db8877795,8824e6d564a45d19c67fa337ccd69bdd3531ba798445c5b3ffb2f69e2f3c80ce,0
5006,32,1024,0,0,1596,1024,566,e77131795eef4aa901887abd897a68b3cd62c48780e275baddb6f0aca3cbb8c8,ee991cb9ea592d8dfe534cc638ec361a60e768fba1effc2333e09fa0e03bae7f,0
5007,32,1024,0,0,1638,1024,608,54bbb8c2164c39c39042bf9f317218aff7a64d68df2bdd9951b81c59aaeb6e47,b1efe867d8b4d88a8c0d0a4ec697ebecc4d0459f9c7b65083353fa0ba5d73616,0
5008,32,1024,0,0,1548,1024,518,21abe94018d8d4b9c96e2443e3483dce12a9f9dbd1df34b3619f321cc485de65,64cc1d7046c26b63ae142a6f8bda0b19f311a0e1a9b95b2e48fd506344405d06,0
5009,32,1024,0,0,1608,1024,578,608f7379a4bf4a8a713aff8aecbf151f62ee6aeabb6f627ba8724587d2ab3a11,d22605ce40c712d35a073e029c324593765f4a41caa454795a18bc57ebd2b858,0
5010,32,1024,0,0,1584,1024,554,05ff4ab2f25e1d241f900974920b7588bf42bc5a292ee12dca8b9c08a1aaf574,7c184c4778cc62c8b54057976a1d68083d810c1e92f60b0d538c167aa552007a,0
5011,32,1024,0,0,1632,1024,602,86323ba8291ea2af5ad23368099e5c93e77b32b7865546c766426a79eef507bf,4569563c0c371dde4916d8c0611bf9932ab4195b0d957e6e874127b4a4b5ad5d,0
5012,32,1024,0,0,1530,1024,500,7d82606828de786f8419695a4a3f07fcbd3ce7e3a9c853c289481adfb0964f3e,4f4854e45fb91921527f92a000c751809e436dc4ff8ae05331d145269089511e,0
5013,32,1024,0,0,1608,1024,578,27818b81e2a73512f80d505952460b16b30fbf0f04fedf9bd4abc92b93e759b9,ca93b94ba84396334b0ef1c4c0a576f9eb54c54d88c951644e2697e8e3110ae7,0
5014,32,1024,0,0,1602,1024,572,a5afc2de16cca7d8c784d1c6343b82a44422f5d9735c136c1e9a60877bc1ef20,2b2bb8bd18bcefc2cbd5f6fb84d6436e8754db3de165cdb5aacf37c1dafde230,0
5015,32,1024,0,0,1590,1024,560,521aace3e730cb3ef6769bf1b65bf397784b0101950d6ca667d80c65ad59903a,1d2109b48e784eccf782464c52c458087f4567a982f0d6f9771a02edec5906dc,0
6000,32,1024,0,0,1568,1024,538,3a230815bd126b4e905aeb25a06aa68ffa3e6c6c0967c93d83c9676ced11e1a5,ec069ef0bd7e892bfdc31e7658368870d9c55718390666e37b29491708376567,0
6001,32,1024,0,0,1530,1024,500,454eed15091c924a3ade22d944f285ce8f00863c97be71848ed328df6536b53d,1fd8da7cb2bcf8f50ee1204f3fce673784d4be54c827a220a08307fd6db7496c,0
6002,32,1024,0,0,1572,1024,542,44e3a1fcbbd26c93f06cafdfffd55a71f2da4f8e5c0891a938acef2c8cddc34c,9c912d21ace2a534507dfebd67b7f78518e07bc684efd6aaedc268dc52d011fb,0
6003,32,1024,0,0,1596,1024,566,9145953e9be0968417bcbe1e37f85502c8e46b366f81e3c73d2f2a52178422ae,12ce553960384daa422ccb695fd11cf7bbf4d01d92534cdbb68756f11aab4fa6,0
6004,32,1024,0,0,1632,1024,602,b905c3f0e1455ad3e4ea24e7e7d6ccc7c1576523c43397740bc2afad82fd84ce,3b11821d11628c3ca582c599998155ab6f17c31743ee65ea92244112b800c167,0
6005,32,1024,0,0,1656,1024,626,21f321ca02e3cd077008f6d498f9257decfa445aab8c5d142ee9d59862d27876,f3654727d4a405d6f3f3930a8302e6f60f1948068d02ceaa0f39c51742b50e52,0
6006,32,1024,0,0,1584,1024,554,dd6832a65f7319f53c76333a633c51a20c6880abfbdb080664f6136db99405d0,33101a0afb5085fa9ccaa7dbee227514c7f798d805c393da0f539af00d58b531,0
6007,32,1024,0,0,1608,1024,578,367e3d11280c64787fb9d14dd467406d4c78a6ea0ec24ac8a98af846c157e2e5,dc9f17c95cb6a85ee03bcf3ad8688ee999b700c9c62f603b066c7de3bc8048b1,0
6008,32,1024,0,0,1614,1024,584,d816a4a80e6e5b79be989e78795c58e90799e28c0a50e9cb58c27b302d6a3716,07662138aa65bf2259de66afad7a3504c9424ff5bc1929f15895376c23d06e5b,0
6009,32,1024,0,0,1572,1024,542,9d22b6af3c876392afe3077f6db21b22c3d19829c9ffe5b1ad8b75056fb7d67e,11424ade2f2a4685d11595d8535affdb5dbcdb99567e25ec4df37b4dc6d0980c,0
6010,32,1024,0,0,1554,1024,524,f20632613429ee7dfe044f45f582f05e4093a4befd18404f5d99f25b2119705f,d735ba6966ab83b8123c1f9ffc25ed0cb4e8a73e6fa7c77ae813b55f33dd6fca,0
6011,32,1024,0,0,1548,1024,518,60ea4f086bd8454f3fbe22f373c134f746fdd6ae0e535e23110ed73a5f2b57aa,27f9cc732c4c5b4c0a3a8c006622054f92bbbd3d95064f49b53f94da1dcbd2b5,0
6012,32,1024,0,0,1578,1024,548,8b37f26e1f824a47ac354e4e32e74f4483c8fa3e5a99fde883bcefec8cf3ca71,3e69022841bf3669128d23db99f85d54ec7fd97e2a50dbd593cdf6ca1a032737,0
6013,32,1024,0,0,1542,1024,512,c1e3f34dd47d6d3a5ee8ad0ebf5b4f5c48a72e59ad2321600793948788d90775,14b0cdfc13246fbab7ecd71f3ec7542fa36e80d502fe1b89dedf487ac756e1ac,0
6014,32,1024,0,0,1596,1024,566,b536d016395c36116c1b394370523cf979f31441278db18e6ba72dc0f5e5319e,a440abb5dd7f765f15a7707dce4827e54f89c0f20695070b5385666f4fb4b099,0
6015,32,1024,0,0,1602,1024,572,1dcf72a6648d180ad5d43fdad5d6c073940a698597d2e5ce588308c4b706859b,c03673fd00c5a7dba6f7b99b3148b247bcf26f27faf6dc579ff63d97f99370a6,0
6016,32,1024,0,0,1608,1024,578,a3f36e3a571695f43bd263b1ac2054472f52df959dd2c8b797a6b7a59ec64b1f,e5def143b5042334537a381a30a6d6089e9d4b1b389ac0ccad03dc182d122208,0
6017,32,1024,0,0,1644,1024,614,7af3217ed17d4d8df5e12bc5787888b8b9fa6e1ab56afd6a97479ff670ef36cc,519176e0329f87c685fb1c066f79f478a893f4c30bdf705a7fa9cb69035d06b9,0
6018,32,1024,0,0,1626,1024,596,f83a604b3fa60fb11283abd818dafdd09299a6c99ab11302d61cf68ae7cda29b,0c65e957274ff98629288b6d544c6b68b84f6386988b18a1053bb5ff07dcc94f,0
6019,32,1024,0,0,1626,1024,596,725fbcaae55724246f4343719d44d0c097fef8840bb2c56747e90e90c74e7c95,0b9069f13b393656ffc60859a959a0ce7c14a033b40f89a0e76ae7db65fc4162,0
6020,32,1024,0,0,1632,1024,602,fc946a239edd0480eea17930f18e5ca47ab2521cc6e105b9b815cdbfc1212894,5cae718c411b870c25fec1906d8b7bc1a10a077d0ac4ee8b7f6c8aad3cc1ef24,0
6021,32,1024,0,0,1602,1024,572,bc459fe90de4f7a196ed5f8f7abdc5c9a6cd62111554ec84e4d195f54cb979af,e046b40d34a9a019299ee57e6bbea0e8f592c365ea52cfe3fa306e23844028ae,0
6022,32,1024,0,0,1578,1024,548,dd9ca071bbf4821a02b5322f9d06aade40810b40344be24c85b2f6592dffd391,c7ef3f233578574c378738e5772a83956a47ac9ffb60fae27dca17d605202730,0
6023,32,1024,0,0,1526,1024,496,9bcb3f851d708c13aea2e94e359f8869d693539e5564337753954a826e1b60dd,0fee1ef0ffb4727be099a35d0cf6985a5c80266de23e3bc24599d928e0f5f4b0,0
7000,32,1024,0,0,1602,1024,572,dcc9c8720d83257ea33f63186eb267f2cab25e912309b4d056e97d21c5a6f57b,b903761a24860c6518e1c92924043d29e7345cacde302014d4e9c28cd26f6894,0
7001,32,1024,0,0,1602,1024,572,87a77a8b642fed3c1d721c256716330b4c04ce80a426012f597d9df9d0863da5,c8a444b15410b9258f7cdbbc537677ec9de3d12ab9fc95ed7d54178d9b58e65e,0
7002,32,1024,0,0,1662,1024,632,3f2d51b050791230eafc8365c2328a06e26b49d9bc7b72358409f44b836dae1d,beb50650056ad724a86a32e6ecbbbf23ff8c9080a99539bf98afd2b7e7caf960,0
7003,32,1024,0,0,1644,1024,614,25c4d12c060469ade11cc14cfbd6b1fe34d8575ee58f23098bdad847ab02063d,0e1b28fefb313008e08144fb3ff66ca6eb99223e10a409aafdb89ab664bfd47c,0
7004,32,1024,0,0,1608,1024,578,0f4cb0e4ef4fb609eedddd3c61fe9577af786f7469ec46ac136cdef22b99d849,c210a94387ba84537560384d10969b60dda47deccb877affaf540a2cc0d3c3a0,0
7005,32,1024,0,0,1626,1024,596,06502d27fc59f72f20fbd62a6b4acd9d8d17b0c96ecf611b9ad69828a501394b,255e63f79fd9fdef0cba5b328ae907cf989f51ee18080e4da3b0754c980d7c20,0
7006,32,1024,0,0,1614,1024,584,fb5b776e0414d27a88b9084260d60466567aff4ce219f3e929d27ff6c54c971b,00753a2450b0f13cf29f45368bc03bc26429c5ef0658284f18d205398687ca99,0
7007,32,1024,0,0,1638,1024,608,3583c4bc1190ccff6c3e772e6961643adc29aebe1b95b4b9b6982bf8bada785d,dd353e22ff916eeb86330180b0e69e23e3b7da012958b616067280be9a38eceb,0
7008,32,1024,0,0,1650,1024,620,08dea839e4a7df7ef2a4a11feed8e2324075b6462f7ddc78e77f224e548a6d11,769d07bacaefd3aa5bfb4b68efe76c4cdf75bee39d511f135514ab9a613f9a23,0
7009,32,1024,0,0,1674,1024,644,3e3ee4df6848202392f7cf56ff7131583d12915d0429c8172d091c84d447a65d,9c155560d51ffab5caa923f4917d9397df42f9210943b8c2c526849c650832b2,0
7010,32,1024,0,0,1608,1024,578,02aeec1a8d8a9395495f89ca32a77a760994c9dc71542c50b4b4f35347ca92af,867d8dc9b011dae153eef51a5fefdfddb44423c43bd664afc1a7c1346ca5ab63,0
7011,32,1024,0,0,1620,1024,590,072febfe8eda79eef410f6bcff310acc596583d3214560b8c982037da5709448,22d15b6dc5a718e1dafe74aac97eaa6c279e709ce890187da443cbd3913b7fa1,0
7012,32,1024,0,0,1602,1024,572,35ba825944051be2d7dbad4b75cc51b7e1962ef95e99c31752f8cd76bb3183f8,401d677172f634e26830c7ccf93f7a62eaf07cdcdd31678d64fab10d8b628b61,0
7013,32,1024,0,0,1614,1024,584,d50cff158c2e94a963007a7521b5da300a6aae5516127638d1a7efc6663eaf03,db00c97a83d208f2a84bdb6820579efef4a9b2782d9bd27d0f51a936825a1f3b,0
7014,32,1024,0,0,1638,1024,608,5d6d6b8e19d2e8ac429cc3d25bb9db5c90dd2cf13022d5ee3ceb06a5439bb39c,fde604abcab532976ec0d7889a62a689beb96509185dcb7d35a5d2e0cd2e4430,0
7015,32,1024,0,0,1590,1024,560,927212c6aec59c3b0c31c13084bcb63047542c1117236cc20ad30499752f63fc,83cdb16ca81d2a57e08f82d75a6329369f39b6e5e1687dfcb3ffd3d3c9d7f63d,0
7016,32,1024,0,0,1614,1024,584,e0c7b1945ba16bd2be8a569fa4d3e564047ceeb74feb1f344776c658200ee282,28ef1cda5a74f0cf86937cf57bd6975c009899e4cb33ad24bedb5f6fe51fe26b,0
7017,32,1024,0,0,1644,1024,614,ba1bbb4c5b481708b19d354d27bca5209584288ac98fc1ceee64aaa3f7e6be42,47833937eed36709445ec68e4ce3cf49a5bddfa5e13bec32c2d0c5926f9fc8f6,0
7018,32,1024,0,0,1608,1024,578,fe3b72ad9ec1bdac094b2eb8059bce9fa18cd333d3c23f19fb6226a9c9cea617,9e3cb8315924d536d9aea492359b19fd684d7d3abaa89e787bbea1de4b36a622,0
7019,32,1024,0,0,1626,1024,596,de681ea7696beecc623ef8ba7317279a01cc21d386526de31f2df7421dbf31ce,65ecb5d55a3d50d8a1504ecdce003ba8255a53807828a86d9a287a1715681225,0
7020,32,1024,0,0,1656,1024,626,aea606387c0fbd2d45c03f4f54aa36db52559fbfad3f379b7370e7c696b95924,765a80d9ed073943b95baa07a073d896597b526005bf9f60138934a12f8a1a97,0
7021,32,1024,0,0,1596,1024,566,d2ec66ee4d203eaaaa1c3153d89eed001ac21f7981a07df0b6d319334deb9d33,644a0041c78cb234cec3ed284c4da9ed8b23245c3da530f1b3d0f6f1c078ae58,0
7022,32,1024,0,0,1590,1024,560,b18a415275f5cf1491902eef00972223820fc1dccafd6400f0e4ee1f49f91471,9984c0362bd78550b55dba572982409e47ca64389946b67f34f39df250758962,0
7023,32,1024,0,0,1632,1024,602,40151c2b26812dd4991e2a96e1b69097c86e6e65eb0dde9096631f7173c3201a,0ddf195f1b9d64eb90b79e6e0b5b03cced6c39c2d317260a9699dc456930abdd,0
9000,48,2304,0,0,3244,2304,934,74b434c66f968e95a272da1f348ae6bf32e4a8c74cbc8b1482bc55681533a4b2,53316ac61106fbbd29db168d27200fc63f763e32a7e26d13bc41b1917e6cadd0,0
9001,48,2304,0,0,3244,2304,934,ec42942494ba3cd0c61cf2d73a1bd239679908e9aafdb1881370d339a725ded9,e5cef5ac8fa3b38a4e088519aa6e1ca18840fe65ffaec0962f484f1ab7ab8aa1,0
9002,48,2304,0,0,3234,2304,924,9ee895ed790f37f81f405ed6504c19c24227f16f23ce446e4a4a656e10672e3b,a8a08fc1a3fb4316cfc5b7a720668bd8c6605f074c6417db33ebd71510930cc6,0
9003,48,2304,0,0,3244,2304,934,10ab277f22f3bf87350146b51e897daa4efacd73662c28e54abe5cda2c55962f,2f230047a7adf3f967b6fa6b6eed991889e17e8fca85c7c2e8809da4ea0dbbc6,0
9004,48,2304,0,0,3242,2304,932,d4c0782bd26a2b4a88ed3e7efa52bc907ae3a58a8cd11d38113920622f35b79b,94105eeb6ba2ccd2056fd07ca5063c31cce2aaf3a2290960eaceb804770dc0d8,0
9005,48,2304,0,0,3242,2304,932,332b98254e7fb7979e99d9668e00a252d2c7ceb5bc10af136645ce4d393cae89,ea0b0af43a583e02fe8e3a0a045d4a45826f14c5b01b7464ba0cd7fbc933ea27,0
9006,48,2304,0,0,3238,2304,928,cddf20cd02da7833cbf1a92205f99b9ca3d14a9de80ff8d361b9f2d3df253ae1,58522ec137e5a1817b9c4003ba28482564a661b0fa77bfe28ce329821f831826,0
9007,48,2304,0,0,3240,2304,930,f4185a301ef294edc20615f6de8e39f593d77fa44dac680ed6ac9683badcf9c6,ffccf5234981dfe670f5c2e92f6304b01b669f71ae0a88a9ffa7434276d21b85,0
10100,48,2304,0,0,3246,2304,936,e1e9c612ce8bd2fd9dacd81de39c32bf33976d4c9476ca4a2a2de4d0241a1167,a3cb225a8359a87461caabb16e883c270dbffb56db6a9a3f5e93a196c2dd82f5,0
10101,48,2304,0,0,3228,2304,918,7a9f01bca36ac221a8b053ca4895733cb1ba263f4c7862e54a1cca755bc1f881,52222f65a8fa2ff751969f2a523d5bf7facf55cae627498a2980041f3d7f1204,0
10102,48,2304,0,0,3228,2304,918,4ec26e4671a0e6420acd12f76d1608d3b1431a6326b8925ff1ac6ed545e7265f,72a9728419ebf6e32e6760c81258d1c9648f5775b228fe9c29a865e62672180b,0
10103,48,2304,0,0,3222,2304,912,1016cae2dfa499743f030e9c33ee43e32b30fb9744e57fe89258417834917a10,908cedc06657f26b1f88008019adb050b0e3c82b7118c20882003ed7b8661d4c,0
10104,48,2304,0,0,3224,2304,914,89db50c3a9d8d0a192d94ebc78c4a24c46a21dd5d8ce6729f065060fdd957d4e,dcb444ddc60e6e8b0452f9b201a361848c10c6795cd8ce1049f20827d8df3647,0
10105,48,2304,0,0,3210,2304,900,fa32020ee14f603606a3e317e54e4ed3c604cd7d16996826edf5f1eee0a3b743,e90535f5094a610f25fadd1d85ade348c8ae75f42bb4f67385d0ec2e19db38fe,0
10106,48,2304,0,0,3210,2304,900,bc4d002886f28a79232f558e87281b818dcd95470b92e88896e3e390d4f5add7,8d2bb41082d5821cf0891aefe1eaa5408a7cbc167c4e46c8adb0a0d2369ac292,0
10107,48,2304,0,0,3210,2304,900,2703b23f0a163ed3ef5f80ca7d688a185ecd3c3db6a3be365b03ce37e0569ec8,d9f63dfa844348dbba406c897624fcc2766e3380ee47125d2329cdc7c2895eef,0
11000,16,256,0,0,602,256,340,7fad96827dda2429bca921668329008f57e3e1eb4e9d76a018192d201a8040bf,c2f86b240cafd4a7c9c63d0efb8774a7735a1d3415abd757bd0dc741fff426c2,0
11001,16,256,0,0,630,256,368,99c5105f65506ec9e00d8c75137373faec775dab7a498fbe833edd2f2b39b41d,ce29d962e8a1dc7d772f83d219a125073c0e6fd88a31f53c017946b6ed877f32,0
11002,16,256,0,0,614,256,352,858e1c902e44915484d33da4b92750b86df5493abbd3b5cac931c14b6e722dcf,52740315b1d69cd244c7b6015218440ac8e8f9c61215a597239c7959474f7e0d,0
11003,16,256,0,0,580,256,318,81d71dd63d0e4df1eea2fbdbd786232cb7e53ae609f0f7f574ed9f843bad408f,1bc5ebbc5e8a1e573ee7c389cef4ee9a916ba87e1eebe81a00dc611c713ba617,0
11004,16,256,0,0,578,256,316,19ab940ae69cf31918aad2e803fcebc2b80441ab3004c56039183a8318c85cf6,59fac89c65cabce07caf05b6039d1e10d3e4493086f8fa29d97b6e34a5b50851,0
11005,16,256,0,0,562,256,300,29f84e2a1afc240d5be7ae9f401b4d0ce2b28798cec07c8a14eab06a1bd1dae7,122914176614fd126ceac591b879b17f4fea0d291c04391eeba4eac069165c41,0
11006,16,256,0,0,580,256,318,cf908efe2a7007cbf32dc2333fcc79b3a35341c75782e0e832756a39a0262032,fa08ce42ce059f3fce2e41f7f51d7a909d481d14db0b856cdf2a592338393f24,0
11007,16,256,0,0,568,256,306,2c74b7a0f3ca63cd87de9b911f6170935d9b48a7321c12f68c2ef480bed30af7,8a05fbb8a53d628d6fddd5b99e43a7602e990c6c6128548701ca95676d7541ee,0
11008,16,256,0,0,526,256,264,d7dcb8865832bcdcfe7b3535614ad28bc55e9659d981d095c03b478e3e3c509a,8f8f26763619432afed924ce2be174ee68484cf4b30409e2ab6654425ccd604e,0
11009,16,256,0,0,608,256,346,3ade5f2d0cff25e0f1233dc500e12c2a53a86e45f85ea7b4c87d84baf7b78e04,6d2667bfdb6960d17618e6be3036276ba142702f9a52a6583a598c133a555762,0
11010,16,256,0,0,604,256,342,161f9a3266f46bc3d3ba14d99ca2c02ad14324eaebc970da28a175e85c81445a,a7f583d67ec7e87477c326abdaa0753c863b44ca80feef33dc099160b0466596,0
11011,16,256,0,0,626,256,364,2177808ed7c93b9443035cb9387f07c21242d1bea45176a2b366c520de15b6b0,b3ae3a611adb5987c9019840736d88f8a2a26a752a7c06851e506ec80204eda0,0
11012,16,256,0,0,590,256,328,f4045892f9995e44bfa1cd4bc4246e423ce0c5ca5eafc38a5dee8669f53981aa,cd734114c246a1eae55e53b9d6ef3a870a49791304b4d324aaa1e84af674fcea,0
11013,16,256,0,0,618,256,356,32b50e7cac872cb98173c8b4ebc6929cfec42fd72abf3d06fd54ff5829ad4259,5cc53203f4a6cbb4ef01f3649baca53719361fe26654a8ebe1a9a015c68e4e1c,0
11014,16,256,0,0,606,256,344,51f2fcc3016a1fee99bd5a907f0e9fd4925c3643d9b8a1f3c2179ded9f4e6309,74c52b7ceed89b6f434755aafcfae55431044ef06a4a2f99a1930b2f42117a7f,0
11015,16,256,0,0,612,256,350,130125fa2bc6875fcf82d50bfed1b074f28ac5753053016e7dd454b7657de859,35b14ebf7c1ceca4f41006db4665088f8f4a6334f7686b75aa80db52a219e807,0
11016,16,256,0,0,566,256,304,5d8c6b7b12f9027771edee721a09bf58c81ed70538d42cd78c668b483ecf7d7e,1cf3d05d7e779e9b1a27b120da4e89f2b89c006ec32a647024916ec982406f06,0
11017,16,256,0,0,568,256,306,ae9904e989a17914188f78c03b78b4c730526f3954f361df4acd807cfc3c4fd0,21b8c45ec210b9c9151b0f04e63547238dbbaf2f3b6cabb7325b670029086f95,0
11018,16,256,0,0,568,256,306,bd254b933e89d126c9865efc571a2e72933c0b1f82643e8898ea8ffd72c35350,a7c6453423caad1529d7416cd4640c2588c294d04a42aff27dfcc8be5ce476a9,0
11019,16,256,0,0,592,256,330,012576fa755d71e05c34b0ce03bbb285f2eca84dfcbbcf9ddba69332675ac087,697e2f81467441ec04c35830b986e74b390c0ebb467370f27f2c9f0bb5241579,0
11020,16,256,0,0,526,256,264,fbce1bf41931ad1a7c91b047f7916b862b525d4eb5bb831b43093f101c95a94a,6153fc566013ac96644ba63b8a1d29ae9c615afa0d2b5ce667136db45db3dd07,0
11021,16,256,0,0,596,256,334,abe7a0349cbff47c62dbcd2157ee1227f6bcba792b6dbad42d92f229f51909d2,8dedd515960b0b6486c0257fd2846143b1984a4c4f829b5cc7836e2040113577,0
11022,16,256,0,0,592,256,330,67462e832340424377292d1709fc57c8b8aa4de2444e08551d99b0f5af009c4e,0521d222283906ff9ee3efd0c4ac8f354ac287642838e516b42e22f7bfc9789b,0
